XCoord,YCoord,FID,CB2010,BOROCODE,BORONAME,CT2010,BCTCB2010,SHAPE_LENG,SHAPE_AREA,GEOID
-74.08573682,40.60969233,267,1003,5,Staten Island,004000,50040001003,1289.864509,99453.708326,360850040001003
-74.09068497,40.61313512,268,1003,5,Staten Island,004700,50047001003,3129.936444,619239.818013,360850047001003
-74.10819838,40.62013848,269,1003,5,Staten Island,005900,50059001003,1129.581568,58943.989389,360850059001003
-74.07875975,40.59891886,270,1003,5,Staten Island,006400,50064001003,1359.620712,101135.893391,360850064001003
-74.10120536,40.63555088,271,1003,5,Staten Island,006700,50067001003,2343.731441,234729.211352,360850067001003
-74.06875949,40.59641503,272,1003,5,Staten Island,007400,50074001003,1589.820221,133112.602570,360850074001003
-74.08896792,40.63549098,273,1003,5,Staten Island,007500,50075001003,1350.958132,101585.969092,360850075001003
-74.09055703,40.63924924,274,1003,5,Staten Island,007700,50077001003,1358.608381,105157.163339,360850077001003
-74.09429299,40.64476732,275,1003,5,Staten Island,008100,50081001003,2325.671132,237906.261677,360850081001003
-74.09413639,40.59167626,276,1003,5,Staten Island,009602,50096021003,1729.953348,154054.753172,360850096021003
-74.10775117,40.63515940,277,1003,5,Staten Island,010500,50105001003,1960.933562,211081.252563,360850105001003
-74.09212662,40.58513836,278,1003,5,Staten Island,011201,50112011003,1862.009074,198995.186229,360850112011003
-74.10141140,40.57797522,279,1003,5,Staten Island,011202,50112021003,1403.044265,120145.452388,360850112021003
-74.09425809,40.58623580,280,1003,5,Staten Island,011401,50114011003,2342.178830,278572.737569,360850114011003
-74.10340378,40.58197310,281,1003,5,Staten Island,011402,50114021003,1340.939709,106572.771592,360850114021003
-74.10777842,40.62500761,282,1003,5,Staten Island,012100,50121001003,1713.759446,145568.417897,360850121001003
-74.10783344,40.57675592,283,1003,5,Staten Island,012200,50122001003,1696.683598,152585.898430,360850122001003
-74.12203638,40.63079213,284,1003,5,Staten Island,012500,50125001003,2480.666872,296990.173985,360850125001003
-74.10513875,40.56672319,285,1003,5,Staten Island,012804,50128041003,2237.774123,223815.237549,360850128041003
-74.11767171,40.56101644,286,1003,5,Staten Island,012806,50128061003,1214.216852,88275.826461,360850128061003
-74.12266712,40.56724013,287,1003,5,Staten Island,013201,50132011003,1565.034073,137370.530436,360850132011003
-74.13800526,40.55461416,288,1003,5,Staten Island,013203,50132031003,1522.793077,130422.324944,360850132031003
-74.12775544,40.56179662,289,1003,5,Staten Island,013204,50132041003,1915.130824,180499.290599,360850132041003
-74.12834116,40.63687142,290,1003,5,Staten Island,013302,50133021003,1139.936419,81631.649283,360850133021003
-74.11837945,40.57436599,291,1003,5,Staten Island,013400,50134001003,1346.224191,105768.427688,360850134001003
-74.14293950,40.57182279,292,1003,5,Staten Island,013800,50138001003,1866.584887,180343.239499,360850138001003
-74.15580524,40.55321138,293,1003,5,Staten Island,014604,50146041003,2078.463610,203320.674127,360850146041003
-74.15194300,40.56467524,294,1003,5,Staten Island,014605,50146051003,1547.186042,133777.068830,360850146051003
-74.16839848,40.56005843,295,1003,5,Staten Island,014607,50146071003,2708.034567,427432.879549,360850146071003
-74.15930581,40.56116024,296,1003,5,Staten Island,014608,50146081003,1560.833803,135974.165871,360850146081003
-74.12352483,40.62497924,297,1003,5,Staten Island,014700,50147001003,1937.912276,173644.984785,360850147001003
-74.12942392,40.62556802,298,1003,5,Staten Island,015100,50151001003,1857.712121,167884.084048,360850151001003
-74.15383106,40.54717972,299,1003,5,Staten Island,015601,50156011003,1255.093224,93432.430447,360850156011003
-74.16216642,40.54051467,300,1003,5,Staten Island,015602,50156021003,1974.336948,187430.289811,360850156021003
-74.15378220,40.53323511,301,1003,5,Staten Island,015603,50156031003,2242.864072,252385.126046,360850156031003
-74.11232344,40.61359803,302,1003,5,Staten Island,016901,50169011003,1648.480867,149576.054405,360850169011003
-74.17927505,40.54462836,303,1003,5,Staten Island,017005,50170051003,2143.748323,215702.475221,360850170051003
-74.18240139,40.55696985,304,1003,5,Staten Island,017007,50170071003,913.702198,44646.647989,360850170071003
-74.17698344,40.56266760,305,1003,5,Staten Island,017008,50170081003,1841.647095,166954.138094,360850170081003
-74.19100651,40.54533769,306,1003,5,Staten Island,017009,50170091003,2066.435520,202850.143068,360850170091003
-74.17386004,40.54804114,307,1003,5,Staten Island,017011,50170111003,3666.155979,428607.303573,360850170111003
-74.17253899,40.55756626,308,1003,5,Staten Island,017012,50170121003,1793.008158,125148.598003,360850170121003
-74.11690677,40.60639529,309,1003,5,Staten Island,017300,50173001003,1843.844141,171030.678315,360850173001003
-74.18667501,40.53361940,310,1003,5,Staten Island,017600,50176001003,1167.693656,83977.537953,360850176001003
-74.13055499,40.61258789,311,1003,5,Staten Island,018701,50187011003,317.241156,2173.048119,360850187011003
-74.12735496,40.60704994,312,1003,5,Staten Island,018702,50187021003,1885.487110,125034.676798,360850187021003
-74.13692793,40.61360612,313,1003,5,Staten Island,018901,50189011003,3919.319269,605929.580466,360850189011003
-74.13846577,40.61982872,314,1003,5,Staten Island,019700,50197001003,1188.861682,83807.320252,360850197001003
-74.22168079,40.51176735,315,1003,5,Staten Island,019800,50198001003,2479.753045,383819.270313,360850198001003
-74.13116901,40.62906801,316,1003,5,Staten Island,020100,50201001003,1525.038474,142547.334738,360850201001003
-74.21468171,40.55358110,317,1003,5,Staten Island,020801,50208011003,2809.218084,202737.214560,360850208011003
-74.20291449,40.54129656,318,1003,5,Staten Island,020804,50208041003,1813.335199,165818.338797,360850208041003
-74.13368687,40.63217524,319,1003,5,Staten Island,021300,50213001003,1317.937988,102807.224030,360850213001003
-74.15899238,40.63636539,320,1003,5,Staten Island,022300,50223001003,931.259054,38384.914966,360850223001003
-74.23890501,40.54547682,321,1003,5,Staten Island,022600,50226001003,14186.688756,9270035.083460,360850226001003
-74.15277883,40.63280779,322,1003,5,Staten Island,023100,50231001003,2088.595697,255008.620585,360850231001003
-74.14999833,40.63274302,323,1003,5,Staten Island,023900,50239001003,2855.938745,509442.310513,360850239001003
-74.24860442,40.50844011,324,1003,5,Staten Island,024401,50244011003,386.562749,6454.947092,360850244011003
-74.24909850,40.51334984,325,1003,5,Staten Island,024800,50248001003,941.723957,44210.433000,360850248001003
-74.14362375,40.62435763,326,1003,5,Staten Island,025100,50251001003,1368.871591,111075.100974,360850251001003
-74.15039696,40.60676025,327,1003,5,Staten Island,027301,50273011003,5345.591758,890862.626915,360850273011003
-74.13541196,40.60145603,328,1003,5,Staten Island,027302,50273021003,1412.640425,87166.927178,360850273021003
-74.15546242,40.58198972,329,1003,5,Staten Island,027702,50277021003,596.372639,21220.984851,360850277021003
-74.15479306,40.59013934,330,1003,5,Staten Island,027705,50277051003,2268.927203,227560.564520,360850277051003
-74.15983934,40.59287824,331,1003,5,Staten Island,027706,50277061003,2004.687251,215506.954582,360850277061003
-74.13343308,40.57953882,332,1003,5,Staten Island,027900,50279001003,2753.359113,337906.713644,360850279001003
-74.16131441,40.63309784,333,1003,5,Staten Island,031901,50319011003,661.758067,25426.940566,360850319011003
-74.17071140,40.64001632,334,1003,5,Staten Island,031902,50319021003,1935.674938,116419.860922,360850319021003
-74.06904732,40.61879731,335,1004,5,Staten Island,000600,50006001004,1253.226232,93319.797140,360850006001004
-74.07067069,40.61803325,336,1004,5,Staten Island,000800,50008001004,2256.101764,264822.033950,360850008001004
-74.08189655,40.64288427,337,1004,5,Staten Island,000900,50009001004,1486.888907,150467.377914,360850009001004
-74.07947931,40.63917580,338,1004,5,Staten Island,001100,50011001004,1932.750982,183347.662032,360850011001004
-74.08045239,40.63358863,339,1004,5,Staten Island,001700,50017001004,6215.343999,889532.240159,360850017001004
-74.07724967,40.63302168,340,1004,5,Staten Island,002100,50021001004,1421.068012,112776.405743,360850021001004
-74.07714920,40.62490894,341,1004,5,Staten Island,002700,50027001004,1999.602576,204803.856025,360850027001004
-74.08531241,40.61946712,342,1004,5,Staten Island,002900,50029001004,1313.524154,106696.213769,360850029001004
-74.08420178,40.63005791,343,1004,5,Staten Island,003300,50033001004,1590.271309,148433.515140,360850033001004
-74.07540941,40.61339021,344,1004,5,Staten Island,003600,50036001004,1275.432837,93902.048983,360850036001004
-74.08502593,40.60927068,345,1004,5,Staten Island,004000,50040001004,1271.350326,95706.547538,360850040001004
-74.09198011,40.61416135,346,1004,5,Staten Island,004700,50047001004,3029.082569,360936.640300,360850047001004
-74.10764195,40.62042966,347,1004,5,Staten Island,005900,50059001004,1044.696730,60018.883901,360850059001004
-74.07837143,40.59960308,348,1004,5,Staten Island,006400,50064001004,1644.293268,139065.131756,360850064001004
-74.10107051,40.63478296,349,1004,5,Staten Island,006700,50067001004,2319.607786,231733.795825,360850067001004
-74.06962267,40.59616533,350,1004,5,Staten Island,007400,50074001004,1659.846483,148440.977522,360850074001004
-74.08976110,40.63436992,351,1004,5,Staten Island,007500,50075001004,2841.915225,431806.587915,360850075001004
-74.08865186,40.63792359,352,1004,5,Staten Island,007700,50077001004,1106.101723,80736.374900,360850077001004
-74.09410067,40.64406787,353,1004,5,Staten Island,008100,50081001004,2312.696362,229494.556352,360850081001004
-74.08817863,40.59968949,354,1004,5,Staten Island,009601,50096011004,2574.314838,263875.198063,360850096011004
-74.09109248,40.59175289,355,1004,5,Staten Island,009602,50096021004,1297.885244,99106.638922,360850096021004
-74.10747585,40.63639564,356,1004,5,Staten Island,010500,50105001004,1723.760797,174029.572493,360850105001004
-74.09186321,40.58404355,357,1004,5,Staten Island,011201,50112011004,2973.186283,307853.237273,360850112011004
-74.10220316,40.57737082,358,1004,5,Staten Island,011202,50112021004,1225.449615,93793.405594,360850112021004
-74.09496579,40.58564852,359,1004,5,Staten Island,011401,50114011004,2177.179562,203238.066449,360850114011004
-74.10266314,40.58152747,360,1004,5,Staten Island,011402,50114021004,1278.933204,98712.595682,360850114021004
-74.10863898,40.62490940,361,1004,5,Staten Island,012100,50121001004,1751.453918,156313.747867,360850121001004
-74.10477233,40.57637401,362,1004,5,Staten Island,012200,50122001004,1631.090472,163453.446337,360850122001004
-74.12342597,40.63079147,363,1004,5,Staten Island,012500,50125001004,2743.338453,380102.913551,360850125001004
-74.10435354,40.56633230,364,1004,5,Staten Island,012804,50128041004,2263.960772,226856.478817,360850128041004
-74.11832536,40.56149439,365,1004,5,Staten Island,012806,50128061004,1251.246375,94248.304014,360850128061004
-74.12322564,40.56665599,366,1004,5,Staten Island,013201,50132011004,1581.337621,137852.757124,360850132011004
-74.13875614,40.55417981,367,1004,5,Staten Island,013203,50132031004,1546.105995,131397.963003,360850132031004
-74.12649263,40.56216481,368,1004,5,Staten Island,013204,50132041004,1505.919389,135338.662176,360850132041004
-74.12851376,40.63505312,369,1004,5,Staten Island,013302,50133021004,2605.520961,254556.914407,360850133021004
-74.11761037,40.57398029,370,1004,5,Staten Island,013400,50134001004,1382.792108,110943.313644,360850134001004
-74.14276908,40.57109169,371,1004,5,Staten Island,013800,50138001004,1851.824542,177244.574745,360850138001004
-74.12416996,40.62924694,372,1004,5,Staten Island,014100,50141001004,1436.258651,116419.393428,360850141001004
-74.15673559,40.55309040,373,1004,5,Staten Island,014604,50146041004,2127.415923,207318.509558,360850146041004
-74.15138290,40.56411451,374,1004,5,Staten Island,014605,50146051004,1556.882221,133140.042911,360850146051004
-74.14682448,40.56251872,375,1004,5,Staten Island,014606,50146061004,1746.477067,151067.952857,360850146061004
-74.16023644,40.56097972,376,1004,5,Staten Island,014608,50146081004,1482.680920,126640.203269,360850146081004
-74.12344040,40.62428131,377,1004,5,Staten Island,014700,50147001004,1979.895727,186621.524802,360850147001004
-74.15549646,40.54432577,378,1004,5,Staten Island,015601,50156011004,1947.970093,182365.029007,360850156011004
-74.16295724,40.54013989,379,1004,5,Staten Island,015602,50156021004,2028.680990,195768.907196,360850156021004
-74.15263681,40.53313084,380,1004,5,Staten Island,015603,50156031004,1088.748607,70785.283240,360850156031004
-74.17849529,40.54421351,381,1004,5,Staten Island,017005,50170051004,2126.257979,214930.633746,360850170051004
-74.18724159,40.55324950,382,1004,5,Staten Island,017007,50170071004,1685.472412,166570.306287,360850170071004
-74.19067674,40.54466622,383,1004,5,Staten Island,017009,50170091004,2062.388406,199282.837266,360850170091004
-74.17291330,40.54660994,384,1004,5,Staten Island,017011,50170111004,1564.478877,120998.220042,360850170111004
-74.11857868,40.60592431,385,1004,5,Staten Island,017300,50173001004,1509.418282,133093.463802,360850173001004
-74.18698234,40.53285045,386,1004,5,Staten Island,017600,50176001004,2602.550897,329598.636913,360850176001004
-74.12844314,40.60969782,387,1004,5,Staten Island,018701,50187011004,1737.585033,151472.900981,360850187011004
-74.12812324,40.60697622,388,1004,5,Staten Island,018702,50187021004,2084.237602,208402.098230,360850187021004
-74.13755557,40.61501375,389,1004,5,Staten Island,018901,50189011004,1877.396069,162812.320783,360850189011004
-74.13871646,40.61890108,390,1004,5,Staten Island,019700,50197001004,1110.923584,74842.264725,360850197001004
-74.22060341,40.51266645,391,1004,5,Staten Island,019800,50198001004,964.418877,26976.614366,360850198001004
-74.13154006,40.62809196,392,1004,5,Staten Island,020100,50201001004,1606.582572,158395.536363,360850201001004
-74.21370661,40.55345753,393,1004,5,Staten Island,020801,50208011004,1889.507676,162315.348566,360850208011004
-74.21619970,40.53966095,394,1004,5,Staten Island,020803,50208031004,1507.912638,125807.966881,360850208031004
-74.20266459,40.54059244,395,1004,5,Staten Island,020804,50208041004,1898.905293,188432.625126,360850208041004
-74.13310685,40.63277824,396,1004,5,Staten Island,021300,50213001004,1500.777149,136925.349958,360850213001004
-74.18045010,40.59486715,397,1004,5,Staten Island,022800,50228001004,871.999567,42861.126249,360850228001004
-74.15336772,40.62879720,398,1004,5,Staten Island,023100,50231001004,5350.272890,887569.672226,360850231001004
-74.15154334,40.63294429,399,1004,5,Staten Island,023900,50239001004,2228.997627,232426.077474,360850239001004
-74.24824954,40.50603666,400,1004,5,Staten Island,024401,50244011004,4056.202331,464748.696762,360850244011004
-74.24838780,40.51177569,401,1004,5,Staten Island,024800,50248001004,2714.520963,421446.175150,360850248001004
-74.14527682,40.62365597,402,1004,5,Staten Island,025100,50251001004,3501.318961,513492.510195,360850251001004
